Date,Country,USD_ExchangeRate,Policy_Rate(%),10Y_Bond_Yield(%),Yield_Spread(10Y_vs_US)(%),Equity_Index_Level,Oil_Price(USD_per_bbl)
2020-01-03,Mexico,5.017,5.03,7.41,4.52,1007.55,70.09
2020-01-06,Mexico,5.007,5.01,6.26,3.38,997.45,70.13
2020-01-07,Mexico,4.986,5.0,6.91,3.83,1003.37,69.8
2020-01-08,Mexico,5.014,4.98,7.52,4.58,1000.82,70.05
2020-01-09,Mexico,5.002,5.01,7.21,4.13,1002.32,69.75
2020-01-10,Mexico,5.003,4.99,6.43,3.46,1000.92,70.05
2020-01-13,Mexico,5.011,5.03,7.19,4.14,1000.48,70.15
2020-01-14,Mexico,5.005,5.0,8.07,5.13,1007.27,69.73
2020-01-15,Mexico,5.008,5.03,6.08,3.06,1003.58,70.05
2020-01-16,Mexico,5.004,5.0,6.46,3.22,997.48,70.09
2020-01-17,Mexico,4.994,4.95,6.49,3.64,1005.46,69.88
2020-01-20,Mexico,4.995,4.98,7.03,4.1,1004.96,70.06
2020-01-21,Mexico,4.994,5.02,7.02,4.02,992.69,69.99
2020-01-22,Mexico,5.003,5.03,6.65,3.42,1002.78,69.7
2020-01-23,Mexico,4.992,5.03,7.65,4.65,1000.75,69.77
2020-01-24,Mexico,5.013,4.98,7.4,4.27,1000.24,70.19
2020-01-27,Mexico,5.018,5.01,6.92,3.92,996.29,69.85
2020-01-28,Mexico,5.004,5.0,7.16,4.31,999.54,70.21
2020-01-29,Mexico,4.989,5.0,6.07,3.2,1004.04,69.94
2020-01-30,Mexico,5.018,5.01,7.27,4.38,998.07,69.85
2020-01-31,Mexico,4.989,5.01,7.45,4.41,995.86,70.07
2020-02-03,Mexico,4.981,5.03,6.38,3.49,1000.58,70.04
2020-02-04,Mexico,4.999,4.98,7.54,4.71,992.58,69.98
2020-02-05,Mexico,4.987,5.02,6.44,3.28,1005.18,70.25
2020-02-06,Mexico,5.019,5.0,6.5,3.51,997.17,69.86
2020-02-07,Mexico,5.002,4.99,6.62,3.64,1002.74,70.19
2020-02-10,Mexico,4.984,4.99,6.92,4.04,999.4,70.03
2020-02-11,Mexico,5.005,5.0,6.56,3.36,1004.15,70.11
2020-02-12,Mexico,5.01,5.0,7.65,4.64,1000.01,70.13
2020-02-13,Mexico,5.016,5.03,7.33,4.28,1003.48,70.2
2020-02-14,Mexico,5.013,5.0,7.65,4.62,1003.25,70.28
2020-02-17,Mexico,5.007,5.02,6.82,3.67,1003.48,70.03
2020-02-18,Mexico,5.011,5.05,6.47,3.55,1013.43,70.09
2020-02-19,Mexico,5.002,5.0,7.6,4.34,996.67,69.98
2020-02-20,Mexico,4.996,5.01,7.63,4.46,1003.83,70.5
2020-02-21,Mexico,4.994,4.98,7.72,4.71,993.12,69.94
2020-02-24,Mexico,5.003,4.99,6.48,3.5,994.68,70.13
2020-02-25,Mexico,4.981,5.0,7.26,4.27,1005.47,69.73
2020-02-26,Mexico,4.993,4.99,7.35,4.33,1010.72,69.84
2020-02-27,Mexico,4.986,5.04,6.32,3.25,995.11,69.59
2020-02-28,Mexico,4.996,5.02,6.41,3.35,1003.81,69.75
2020-03-02,Mexico,4.998,5.03,7.36,4.38,1002.08,69.86
2020-03-03,Mexico,5.011,5.02,7.08,4.06,995.01,69.73
2020-03-04,Mexico,4.996,5.0,7.53,4.44,1000.92,70.24
2020-03-05,Mexico,4.991,5.02,6.63,3.5,999.93,69.6
2020-03-06,Mexico,5.007,5.02,6.79,3.83,999.2,69.61
2020-03-09,Mexico,4.976,5.03,6.61,3.43,1006.85,70.31
2020-03-10,Mexico,4.993,4.97,6.42,3.47,988.13,69.9
2020-03-11,Mexico,4.998,4.97,6.45,3.48,1001.78,69.82
2020-03-12,Mexico,5.003,5.0,7.03,4.09,993.33,70.34
2020-03-13,Mexico,5.006,5.02,6.98,3.99,1002.45,69.63
2020-03-16,Mexico,4.989,4.98,6.76,3.84,1001.66,70.02
2020-03-17,Mexico,5.014,5.05,6.42,3.4,1000.73,70.0
2020-03-18,Mexico,4.989,4.98,7.1,4.2,1000.8,69.95
2020-03-19,Mexico,5.001,4.98,7.06,4.15,1000.8,70.27
2020-03-20,Mexico,5.003,5.01,7.42,4.56,1008.59,69.79
2020-03-23,Mexico,5.009,5.01,6.56,3.46,1002.49,70.38
2020-03-24,Mexico,5.002,5.0,6.74,3.91,998.41,69.94
2020-03-25,Mexico,5.003,4.97,6.85,3.79,1003.38,69.63
2020-03-26,Mexico,5.007,5.0,6.9,4.14,1007.47,70.04
2020-03-27,Mexico,4.985,5.01,7.18,4.06,998.45,70.0
2020-03-30,Mexico,4.994,5.01,6.62,3.71,999.66,69.75
2020-03-31,Mexico,5.016,5.04,6.81,3.95,1001.68,69.9
2020-04-01,Mexico,5.012,4.98,7.26,4.25,996.62,70.05
2020-04-02,Mexico,5.009,5.0,7.05,4.14,1005.72,70.21
2020-04-03,Mexico,4.996,5.0,7.7,4.82,1003.02,69.89
2020-04-06,Mexico,5.018,5.0,7.63,4.71,993.76,69.95
2020-04-07,Mexico,5.003,4.99,7.37,4.39,989.59,70.11
2020-04-08,Mexico,4.991,4.99,7.77,4.59,997.12,70.12
2020-04-09,Mexico,4.994,4.99,6.69,3.86,1000.48,70.06
2020-04-10,Mexico,4.993,5.02,6.8,3.87,1002.63,69.69
2020-04-13,Mexico,5.009,4.99,7.49,4.36,1003.2,69.84
2020-04-14,Mexico,4.987,4.97,7.52,4.54,997.0,69.97
2020-04-15,Mexico,5.011,5.02,7.23,4.17,1000.9,70.06
2020-04-16,Mexico,5.002,5.0,7.38,4.34,995.6,70.11
2020-04-17,Mexico,5.002,5.01,6.96,3.88,999.69,70.14
2020-04-20,Mexico,4.995,4.99,7.29,4.33,1011.03,70.11
2020-04-21,Mexico,5.0,5.02,6.78,3.68,1004.48,70.25
2020-04-22,Mexico,4.996,4.98,6.67,3.7,1008.34,70.44
2020-04-23,Mexico,5.003,5.0,6.83,3.74,1010.94,70.36
2020-04-24,Mexico,5.011,5.02,7.44,4.44,996.32,70.0
2020-04-27,Mexico,5.004,4.97,6.89,3.98,1005.07,69.89
2020-04-28,Mexico,5.003,4.99,7.78,4.95,1002.38,69.74
2020-04-29,Mexico,4.995,5.0,7.13,4.11,1000.76,69.87
2020-04-30,Mexico,4.998,5.0,7.1,4.1,1003.65,70.02
2020-05-01,Mexico,5.002,4.99,6.47,3.45,1006.04,70.09
2020-05-04,Mexico,4.992,5.02,6.85,3.78,998.16,70.07
2020-05-05,Mexico,4.995,4.99,6.21,3.16,1001.85,70.09
2020-05-06,Mexico,5.003,4.98,7.47,4.37,996.06,70.11
2020-05-07,Mexico,5.009,4.99,6.84,3.79,992.45,69.78
2020-05-08,Mexico,4.99,4.96,7.51,4.71,1001.72,70.16
2020-05-11,Mexico,4.997,4.99,7.1,4.1,1005.02,69.47
2020-05-12,Mexico,4.991,5.01,7.04,3.96,1001.31,69.97
2020-05-13,Mexico,4.997,5.05,7.81,4.76,1000.39,70.11
2020-05-14,Mexico,5.008,5.01,6.63,3.45,1001.23,70.4
2020-05-15,Mexico,5.002,5.0,7.69,4.66,1000.67,69.76
2020-05-18,Mexico,5.007,4.99,6.77,3.82,1002.2,69.69
2020-05-19,Mexico,4.998,5.02,6.4,3.38,996.84,69.92
2020-05-20,Mexico,5.017,4.97,7.35,4.4,997.36,69.78
2020-05-21,Mexico,5.008,5.0,6.84,3.83,999.15,69.6
2020-05-22,Mexico,4.995,5.02,6.26,3.37,997.87,69.85
2020-05-25,Mexico,5.0,4.98,6.78,3.79,1003.24,70.25
2020-05-26,Mexico,4.997,5.04,6.95,3.86,1009.66,70.03
2020-05-27,Mexico,4.986,5.0,6.7,3.72,1009.92,69.76
2020-05-28,Mexico,5.003,4.98,6.83,3.75,1001.59,69.95
2020-05-29,Mexico,4.994,5.01,7.86,4.95,1009.56,70.24
2020-06-01,Mexico,5.014,5.01,7.59,4.69,996.66,70.15
2020-06-02,Mexico,5.003,5.0,5.75,2.79,994.13,70.1
2020-06-03,Mexico,4.998,4.99,8.31,5.21,1005.28,70.44
2020-06-04,Mexico,5.008,4.98,6.54,3.44,989.7,69.98
2020-06-05,Mexico,4.978,5.0,7.43,4.4,1004.69,70.39
2020-06-08,Mexico,4.999,5.06,7.16,4.07,996.94,70.32
2020-06-09,Mexico,5.01,5.03,7.06,4.18,1002.3,69.66
2020-06-10,Mexico,4.997,5.0,8.19,5.16,1000.7,69.99
2020-06-11,Mexico,4.987,5.0,7.05,4.15,994.07,69.9
2020-06-12,Mexico,5.001,4.99,6.47,3.44,1002.69,70.02
2020-06-15,Mexico,4.994,5.01,6.92,4.04,1005.18,70.07
2020-06-16,Mexico,4.999,4.97,6.6,3.39,992.46,69.95
2020-06-17,Mexico,5.0,5.01,6.26,3.24,991.57,70.02
2020-06-18,Mexico,4.993,4.98,7.4,4.42,1002.37,70.1
2020-06-19,Mexico,5.013,4.98,7.44,4.43,998.11,69.77
2020-06-22,Mexico,5.006,4.98,7.24,4.05,1004.9,70.28
2020-06-23,Mexico,4.993,5.02,6.44,3.47,1008.71,69.88
2020-06-24,Mexico,5.011,5.02,7.56,4.68,1002.63,69.97
2020-06-25,Mexico,5.011,4.97,7.15,4.13,990.05,69.82
2020-06-26,Mexico,4.982,4.99,7.26,4.24,1000.85,69.79
2020-06-29,Mexico,5.011,5.0,7.02,3.92,995.04,70.05
2020-06-30,Mexico,5.004,4.99,7.32,4.27,999.49,69.97
2020-07-01,Mexico,5.005,5.02,7.05,3.94,1003.29,69.64
2020-07-02,Mexico,4.986,5.02,6.9,3.88,1005.7,70.0
2020-07-03,Mexico,5.0,4.98,7.17,4.11,997.11,69.82
2020-07-06,Mexico,5.026,5.0,6.66,3.59,999.75,69.78
2020-07-07,Mexico,5.005,4.98,7.77,4.72,998.62,70.02
2020-07-08,Mexico,5.009,5.0,8.06,4.95,1002.44,69.81
2020-07-09,Mexico,4.999,5.01,6.6,3.47,995.13,69.87
2020-07-10,Mexico,4.994,5.01,6.61,3.79,1005.44,69.91
2020-07-13,Mexico,4.989,4.98,7.84,4.91,999.38,69.91
2020-07-14,Mexico,4.988,4.99,6.33,3.24,1000.5,70.5
2020-07-15,Mexico,4.993,4.98,7.75,4.64,1001.92,69.78
2020-07-16,Mexico,5.017,5.0,6.78,3.67,999.89,69.77
2020-07-17,Mexico,5.0,4.98,5.48,2.57,997.36,69.77
2020-07-20,Mexico,5.006,4.98,7.22,4.35,1004.55,69.74
2020-07-21,Mexico,4.977,5.02,6.6,3.42,1002.82,70.16
2020-07-22,Mexico,5.01,5.0,7.06,3.94,1000.56,69.85
2020-07-23,Mexico,5.006,4.96,7.62,4.48,1005.99,70.23
2020-07-24,Mexico,4.999,5.0,6.38,3.21,997.57,70.07
2020-07-27,Mexico,5.003,4.97,6.1,3.1,997.73,69.98
2020-07-28,Mexico,5.011,5.0,7.38,4.34,998.42,69.8
2020-07-29,Mexico,5.003,5.0,7.46,4.47,998.51,69.95
2020-07-30,Mexico,4.991,5.03,7.6,4.72,1004.02,69.63
2020-07-31,Mexico,5.01,4.99,7.17,4.36,994.01,70.09
2020-08-03,Mexico,4.993,4.98,7.68,4.46,1004.69,69.78
2020-08-04,Mexico,5.018,4.97,6.82,3.81,1009.62,70.18
2020-08-05,Mexico,4.995,4.98,7.48,4.54,1001.08,69.73
2020-08-06,Mexico,5.006,5.01,6.39,3.29,1002.77,70.15
2020-08-07,Mexico,4.996,5.0,7.04,4.05,1000.85,70.25
2020-08-10,Mexico,5.011,4.98,7.47,4.35,999.24,70.1
2020-08-11,Mexico,5.005,4.98,6.79,3.72,997.52,70.2
2020-08-12,Mexico,5.013,5.02,8.01,5.02,1000.89,70.06
2020-08-13,Mexico,4.999,5.01,6.16,3.13,993.11,69.81
2020-08-14,Mexico,5.007,5.0,7.34,4.37,1005.53,69.95
2020-08-17,Mexico,4.98,5.0,5.92,3.07,995.59,69.8
2020-08-18,Mexico,4.995,4.98,6.28,3.12,996.61,69.55
2020-08-19,Mexico,4.996,4.98,6.54,3.46,997.76,69.77
2020-08-20,Mexico,5.004,5.02,7.29,4.54,994.43,70.01
2020-08-21,Mexico,4.998,4.99,6.5,3.64,1010.04,70.01
2020-08-24,Mexico,5.006,5.0,7.02,4.03,994.4,69.7
2020-08-25,Mexico,5.004,5.0,7.47,4.4,995.96,70.23
2020-08-26,Mexico,5.008,5.01,8.14,4.93,1003.45,70.11
2020-08-27,Mexico,5.011,4.99,6.7,3.64,995.72,70.12
2020-08-28,Mexico,5.002,4.98,7.0,3.87,1000.41,70.02
2020-08-31,Mexico,5.003,5.01,6.84,3.81,994.75,69.84
2020-09-01,Mexico,4.993,5.01,7.09,4.1,1003.45,70.08
2020-09-02,Mexico,4.997,4.98,6.57,3.72,1000.7,69.83
2020-09-03,Mexico,4.995,5.0,7.52,4.43,999.73,70.25
2020-09-04,Mexico,4.98,5.04,7.38,4.37,995.54,69.91
2020-09-07,Mexico,5.006,5.01,7.35,4.42,995.35,70.04
2020-09-08,Mexico,5.008,5.0,7.74,4.74,1000.0,70.13
2020-09-09,Mexico,5.012,4.97,6.41,3.45,1015.79,69.95
2020-09-10,Mexico,4.999,5.01,7.5,4.48,1005.82,69.76
2020-09-11,Mexico,4.992,5.02,7.03,4.15,993.39,69.84
2020-09-14,Mexico,5.0,5.01,6.84,3.81,997.81,70.24
2020-09-15,Mexico,5.026,4.99,7.23,4.19,1000.69,70.13
2020-09-16,Mexico,5.005,4.99,7.65,4.63,998.08,70.49
2020-09-17,Mexico,4.999,5.01,7.09,4.11,1002.24,69.83
2020-09-18,Mexico,5.006,4.96,6.32,3.13,993.72,69.61
2020-09-21,Mexico,4.988,5.03,6.14,3.23,992.71,69.95
2020-09-22,Mexico,4.996,4.99,7.92,5.04,999.49,70.07
2020-09-23,Mexico,4.99,5.01,6.81,3.77,999.46,69.59
2020-09-24,Mexico,5.013,5.04,6.95,4.04,1007.53,70.38
2020-09-25,Mexico,4.998,5.0,6.96,4.12,998.54,70.34
2020-09-28,Mexico,4.998,4.98,7.23,4.29,999.67,69.75
2020-09-29,Mexico,4.99,5.01,7.07,4.15,1000.6,69.88
2020-09-30,Mexico,4.992,5.02,7.41,4.42,1000.72,70.0
2020-10-01,Mexico,5.005,4.98,7.42,4.38,998.68,69.9
2020-10-02,Mexico,5.008,5.0,6.65,3.69,1003.85,69.68
2020-10-05,Mexico,4.996,5.02,6.94,3.91,1005.43,70.18
2020-10-06,Mexico,4.996,5.0,7.45,4.36,999.56,69.99
2020-10-07,Mexico,5.003,5.03,7.56,4.49,994.61,69.95
2020-10-08,Mexico,4.998,5.03,6.91,3.78,997.15,69.9
2020-10-09,Mexico,5.005,5.03,6.93,4.18,992.18,70.06
2020-10-12,Mexico,4.985,4.98,6.99,4.23,998.1,69.77
2020-10-13,Mexico,4.985,4.98,6.45,3.4,1005.98,69.93
2020-10-14,Mexico,4.994,4.99,6.44,3.57,991.77,69.73
2020-10-15,Mexico,5.016,4.99,5.52,2.57,992.05,70.01
2020-10-16,Mexico,5.0,5.0,6.98,4.02,992.72,69.99
2020-10-19,Mexico,5.01,5.04,6.92,3.93,1002.5,70.3
2020-10-20,Mexico,4.995,5.01,6.6,3.57,1004.85,69.74
2020-10-21,Mexico,4.995,5.02,7.33,4.22,1004.24,69.93
2020-10-22,Mexico,5.022,5.0,5.47,2.5,997.65,70.16
2020-10-23,Mexico,4.995,5.02,7.3,4.4,999.3,69.84
2020-10-26,Mexico,5.002,4.98,7.02,4.05,999.24,70.41
2020-10-27,Mexico,4.996,4.96,7.47,4.37,990.11,69.86
2020-10-28,Mexico,5.004,5.01,7.01,4.01,995.31,69.52
2020-10-29,Mexico,5.02,4.98,7.07,4.08,1004.49,70.02
2020-10-30,Mexico,5.002,4.95,6.53,3.46,1003.27,69.81
2020-11-02,Mexico,4.984,5.0,5.55,2.66,1008.8,70.29
2020-11-03,Mexico,5.005,5.01,6.03,3.11,998.52,69.86
2020-11-04,Mexico,4.996,5.03,6.76,3.79,1003.7,69.72
2020-11-05,Mexico,4.992,4.99,7.01,4.05,998.43,69.87
2020-11-06,Mexico,4.989,5.01,6.84,3.78,994.44,69.87
2020-11-09,Mexico,4.998,5.0,7.37,4.42,1003.73,70.07
2020-11-10,Mexico,4.999,4.98,7.36,4.45,999.89,69.99
2020-11-11,Mexico,4.998,4.99,6.58,3.74,1007.02,69.9
2020-11-12,Mexico,4.999,5.0,7.55,4.35,1000.8,69.97
2020-11-13,Mexico,4.989,4.97,6.08,3.16,989.55,70.22
2020-11-16,Mexico,5.004,4.99,7.55,4.66,995.9,69.61
2020-11-17,Mexico,5.008,4.98,6.99,3.89,1006.85,69.99
2020-11-18,Mexico,5.004,4.98,7.82,4.84,1000.4,69.92
2020-11-19,Mexico,5.012,5.0,7.38,4.35,998.9,70.19
2020-11-20,Mexico,5.003,4.98,6.49,3.47,1004.54,70.33
2020-11-23,Mexico,4.982,5.0,7.25,4.22,1005.05,70.13
2020-11-24,Mexico,4.99,4.98,7.14,4.04,1000.72,69.68
2020-11-25,Mexico,4.99,5.01,6.84,3.83,1005.33,69.76
2020-11-26,Mexico,4.996,4.99,7.17,4.09,992.6,70.0
2020-11-27,Mexico,5.009,4.96,6.93,4.05,996.79,69.5
2020-11-30,Mexico,5.014,4.99,6.59,3.56,994.79,69.77
2020-12-01,Mexico,5.015,5.04,6.74,3.63,1001.78,69.72
2020-12-02,Mexico,4.991,5.03,6.32,3.09,997.14,70.32
2020-12-03,Mexico,4.997,5.02,7.71,4.57,997.08,69.83
2020-12-04,Mexico,4.999,4.97,7.09,4.18,1005.41,69.89
2020-12-07,Mexico,4.983,5.03,7.12,4.12,1005.47,70.17
2020-12-08,Mexico,4.992,4.99,6.43,3.58,1002.89,70.08
2020-12-09,Mexico,5.008,5.03,7.41,4.33,989.61,69.94
2020-12-10,Mexico,5.01,4.98,7.02,3.97,1002.21,70.07
2020-12-11,Mexico,5.006,5.0,6.27,3.22,1001.42,69.71
2020-12-14,Mexico,5.014,5.01,6.32,3.4,997.18,69.89
2020-12-15,Mexico,5.003,4.98,7.54,4.44,1003.1,70.01
2020-12-16,Mexico,5.009,4.99,6.63,3.51,1001.59,69.86
2020-12-17,Mexico,4.996,4.99,8.0,5.0,1000.79,70.14
2020-12-18,Mexico,4.988,5.02,6.72,3.54,998.44,70.21
2020-12-21,Mexico,4.975,4.98,6.83,4.03,1003.0,70.06
2020-12-22,Mexico,4.99,5.0,7.4,4.61,993.63,69.93
2020-12-23,Mexico,5.0,5.0,7.44,4.4,1003.48,69.72
2020-12-24,Mexico,5.001,4.99,7.72,4.71,996.65,70.17
2020-12-25,Mexico,5.006,4.98,6.81,3.84,1006.14,70.04
2020-12-28,Mexico,5.007,4.99,7.16,4.03,998.19,70.02
2020-12-29,Mexico,4.986,4.98,6.82,3.92,1006.61,69.83
2020-12-30,Mexico,5.008,5.0,7.02,3.87,988.7,69.96
2020-12-31,Mexico,4.989,4.96,6.36,3.36,996.37,70.18
2021-01-01,Mexico,4.998,4.99,6.83,3.84,997.91,69.83
2021-01-04,Mexico,5.01,4.99,6.8,3.75,1001.59,69.82
2021-01-05,Mexico,5.008,5.01,7.1,4.14,997.97,69.96
2021-01-06,Mexico,4.988,5.0,7.45,4.36,998.1,70.21
2021-01-07,Mexico,5.019,4.99,7.34,4.57,993.71,70.02
2021-01-08,Mexico,4.99,5.04,7.34,4.24,999.85,69.8
2021-01-11,Mexico,4.995,5.01,6.69,3.62,1003.56,70.0
2021-01-12,Mexico,4.982,5.03,6.93,3.66,1003.26,69.96
2021-01-13,Mexico,5.004,4.96,7.47,4.22,989.55,69.94
2021-01-14,Mexico,4.999,5.02,8.07,5.03,1010.71,70.03
2021-01-15,Mexico,5.005,5.01,7.62,4.66,1004.09,69.75
2021-01-18,Mexico,4.997,4.99,7.03,4.06,1005.66,69.82
2021-01-19,Mexico,4.983,4.97,7.47,4.57,1001.99,69.94
2021-01-20,Mexico,5.008,5.0,8.38,5.19,998.42,69.91
2021-01-21,Mexico,5.031,4.98,6.95,3.95,999.99,69.65
2021-01-22,Mexico,5.005,4.98,7.7,4.84,1000.3,69.56
2021-01-25,Mexico,4.978,4.98,6.63,3.49,999.8,70.26
2021-01-26,Mexico,4.996,5.01,6.65,3.73,990.9,70.07
2021-01-27,Mexico,5.003,5.02,7.12,3.92,1000.88,70.2
2021-01-28,Mexico,4.997,4.98,7.34,4.35,1004.16,70.07
2021-01-29,Mexico,4.992,5.02,6.59,3.52,1006.41,69.92
2021-02-01,Mexico,5.012,5.01,7.43,4.52,1001.07,69.72
2021-02-02,Mexico,5.017,4.96,6.78,3.88,1003.37,70.38
2021-02-03,Mexico,5.007,5.06,6.37,3.5,995.53,70.02
2021-02-04,Mexico,4.99,4.98,7.3,4.42,994.33,69.92
2021-02-05,Mexico,4.997,5.02,6.57,3.64,1002.91,70.16
2021-02-08,Mexico,5.014,5.01,7.07,4.02,998.66,69.95
2021-02-09,Mexico,4.982,5.02,7.12,4.05,985.92,69.99
2021-02-10,Mexico,4.991,5.03,7.34,4.31,997.84,70.08
2021-02-11,Mexico,4.991,5.0,6.71,3.48,1007.35,70.21
2021-02-12,Mexico,4.985,5.02,7.11,3.99,1001.61,70.0
2021-02-15,Mexico,5.002,4.96,6.58,3.54,1005.7,69.89
2021-02-16,Mexico,5.0,4.97,7.7,4.59,1003.26,70.08
2021-02-17,Mexico,5.016,4.98,6.53,3.42,1004.97,69.76
2021-02-18,Mexico,4.995,5.03,7.24,4.16,994.2,70.13
2021-02-19,Mexico,4.986,4.96,7.32,4.18,998.73,69.89
2021-02-22,Mexico,5.017,5.0,6.96,3.79,998.23,69.87
2021-02-23,Mexico,5.008,4.99,6.91,4.05,1000.93,70.01
2021-02-24,Mexico,5.01,5.02,7.29,4.25,999.63,70.12
2021-02-25,Mexico,4.989,4.95,7.53,4.47,999.37,70.21
2021-02-26,Mexico,4.993,4.99,6.56,3.51,992.09,69.85
2021-03-01,Mexico,5.003,4.98,6.65,3.87,1003.03,69.86
2021-03-02,Mexico,4.989,4.97,6.76,3.92,1009.71,69.52
2021-03-03,Mexico,4.995,5.0,6.61,3.59,996.0,70.31
2021-03-04,Mexico,4.989,4.95,6.3,3.27,999.41,70.15
2021-03-05,Mexico,5.005,4.99,6.74,3.78,1009.42,70.14
2021-03-08,Mexico,5.019,5.02,6.99,4.09,1001.01,69.99
2021-03-09,Mexico,4.999,5.0,5.97,2.84,999.75,69.72
2021-03-10,Mexico,5.005,4.98,7.26,4.18,1005.1,69.97
2021-03-11,Mexico,4.996,4.99,6.63,3.63,998.95,69.83
2021-03-12,Mexico,4.989,5.0,6.78,3.89,1004.15,70.35
2021-03-15,Mexico,5.01,4.99,6.96,3.81,994.13,70.16
2021-03-16,Mexico,4.986,5.03,6.82,3.6,1008.64,69.98
2021-03-17,Mexico,4.993,5.0,6.91,3.95,991.71,69.9
2021-03-18,Mexico,4.989,5.01,7.51,4.43,1001.71,69.83
2021-03-19,Mexico,5.002,5.02,6.72,3.71,999.27,70.33
2021-03-22,Mexico,5.009,5.01,6.15,3.14,999.22,69.97
2021-03-23,Mexico,4.984,4.98,6.94,3.83,997.05,69.92
2021-03-24,Mexico,5.018,4.99,6.93,3.94,993.27,70.11
2021-03-25,Mexico,4.993,5.0,7.22,4.03,993.41,70.17
2021-03-26,Mexico,5.009,4.99,7.29,4.12,996.18,70.05
2021-03-29,Mexico,5.004,5.01,7.4,4.38,1002.57,69.82
2021-03-30,Mexico,5.002,4.99,6.38,3.43,1001.35,70.09
2021-03-31,Mexico,4.987,4.98,7.34,4.29,1004.44,70.27
2021-04-01,Mexico,5.005,4.99,7.05,3.88,1013.82,70.09
2021-04-02,Mexico,5.005,5.01,7.03,3.91,1005.04,70.07
2021-04-05,Mexico,4.997,4.97,7.34,4.31,996.31,69.77
2021-04-06,Mexico,5.007,4.97,7.12,4.03,1002.75,69.92
2021-04-07,Mexico,4.988,5.01,7.61,4.67,1002.53,70.32
2021-04-08,Mexico,5.003,4.99,7.51,4.59,993.51,70.16
2021-04-09,Mexico,4.996,4.99,6.68,3.73,1007.02,70.33
2021-04-12,Mexico,5.018,5.02,7.25,4.4,999.06,70.43
2021-04-13,Mexico,4.996,5.03,7.06,4.33,1003.2,70.25
2021-04-14,Mexico,5.0,5.02,6.19,3.33,1001.02,70.1
2021-04-15,Mexico,5.014,5.01,6.42,3.39,1003.0,69.63
2021-04-16,Mexico,5.0,4.99,6.67,3.62,994.25,70.08
2021-04-19,Mexico,5.006,5.02,6.46,3.61,1001.39,69.94
2021-04-20,Mexico,5.029,5.01,7.04,4.06,993.91,70.11
2021-04-21,Mexico,4.999,5.0,7.05,4.02,991.3,70.17
2021-04-22,Mexico,4.992,5.0,7.64,4.46,991.5,70.01
2021-04-23,Mexico,5.003,4.97,7.37,4.36,1000.97,69.82
2021-04-26,Mexico,5.004,5.02,7.08,4.13,997.82,70.04
2021-04-27,Mexico,5.0,5.02,6.78,3.9,1001.8,69.9
2021-04-28,Mexico,5.008,5.0,7.33,4.43,1000.72,69.86
2021-04-29,Mexico,4.988,4.98,6.71,3.59,997.15,69.75
2021-04-30,Mexico,5.001,5.0,6.75,3.77,1004.88,70.13
2021-05-03,Mexico,5.006,4.98,8.42,5.31,1002.59,69.77
2021-05-04,Mexico,5.009,4.99,6.89,4.06,993.79,70.09
2021-05-05,Mexico,5.01,5.01,7.34,4.35,997.97,70.06
2021-05-06,Mexico,5.008,5.0,7.61,4.63,995.1,70.0
2021-05-07,Mexico,5.001,5.0,7.64,4.56,992.85,70.31
2021-05-10,Mexico,4.973,5.04,6.9,3.92,999.7,70.08
2021-05-11,Mexico,5.0,5.0,7.65,4.6,995.21,70.15
2021-05-12,Mexico,5.005,4.99,7.39,4.4,998.89,69.95
2021-05-13,Mexico,4.976,4.99,7.35,4.35,993.57,70.19
2021-05-14,Mexico,4.997,4.98,8.08,5.18,1004.4,69.85
2021-05-17,Mexico,5.001,4.98,6.36,3.31,1002.03,70.23
2021-05-18,Mexico,5.0,5.04,7.18,4.12,993.21,69.88
2021-05-19,Mexico,5.005,5.0,7.09,4.17,1000.61,70.02
2021-05-20,Mexico,4.988,5.01,6.16,3.14,1008.83,70.14
2021-05-21,Mexico,5.007,4.98,7.87,4.73,995.78,69.91
2021-05-24,Mexico,5.013,5.04,6.4,3.5,999.28,69.57
2021-05-25,Mexico,5.0,5.02,6.3,3.29,997.09,70.33
2021-05-26,Mexico,4.994,5.03,6.73,3.65,1001.26,69.97
2021-05-27,Mexico,4.992,5.01,6.79,3.86,1007.36,70.11
2021-05-28,Mexico,5.006,4.99,6.9,3.92,1001.69,70.13
2021-05-31,Mexico,5.0,4.98,7.36,4.36,992.8,69.57
2021-06-01,Mexico,5.003,4.98,7.2,4.28,1000.67,69.92
2021-06-02,Mexico,5.018,5.02,7.69,4.69,1004.11,70.02
2021-06-03,Mexico,5.015,5.0,6.3,3.5,1008.34,70.1
2021-06-04,Mexico,5.005,5.03,6.2,3.24,998.82,70.15
2021-06-07,Mexico,4.993,4.98,6.37,3.26,996.29,69.89
2021-06-08,Mexico,5.006,4.99,6.13,3.29,999.72,70.1
2021-06-09,Mexico,4.998,5.01,6.2,3.36,1011.27,70.25
2021-06-10,Mexico,5.008,4.99,6.87,3.87,1006.57,70.08
2021-06-11,Mexico,5.005,5.0,7.39,4.36,1000.22,69.85
2021-06-14,Mexico,4.999,4.98,6.96,3.95,987.98,69.95
2021-06-15,Mexico,4.988,5.01,7.33,4.37,1002.75,70.12
2021-06-16,Mexico,4.998,5.03,6.67,3.52,998.87,69.83
2021-06-17,Mexico,4.996,4.98,7.37,4.53,1006.95,69.81
